$submission->id, $submission->user->username, $submission->created_at, $start_judging_time,  $judge_run_time, $seconds_to_submit, $total_pending_time
13206, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:38:00, 2024-01-11 01:40:16, 30280, 3180, 136
13207, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 01:38:03, 2024-01-11 01:40:17, 150660, 3183, 134
13208, thi_cuoiky-O112-21522495-RVZ4Z, 2024-01-11 01:38:17, 2024-01-11 01:40:22, 76835, 3197, 125
13209, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:38:23, 2024-01-11 01:40:26, 144764, 3203, 123
13210, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:38:24, 2024-01-11 01:40:26, 136141, 3204, 122
13211, thi_cuoiky-O110-23520777-BVVC4, 2024-01-11 01:38:27, 2024-01-11 01:40:50, 3762, 3207, 143
13212, thi_cuoiky-O112-23521445-NU5MA, 2024-01-11 01:38:28, 2024-01-11 01:40:51, 144856, 3208, 143
13213, thi_cuoiky-O11-23521013-47MX5, 2024-01-11 01:38:35, 2024-01-11 01:40:52, 83040, 3215, 137
13214, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 01:38:36, 2024-01-11 01:40:55, 81199, 3216, 139
13215, thi_cuoiky-O11-19521999-0BVPM, 2024-01-11 01:38:42, 2024-01-11 01:40:57, 28369, 3222, 135
13216, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:38:48, 2024-01-11 01:41:04, 145499, 3228, 136
13217, thi_cuoiky-O110-23521224-X71U7, 2024-01-11 01:38:49, 2024-01-11 01:41:22, 28594, 3229, 153
13218, thi_cuoiky-O112-23521127-G4CY4, 2024-01-11 01:38:52, 2024-01-11 01:41:24, 143370, 3232, 152
13219, thi_cuoiky-O110-23521472-D9FMU, 2024-01-11 01:38:53, 2024-01-11 01:41:25, 30167, 3233, 152
13220, thi_cuoiky-O11-22520419-YCAJN, 2024-01-11 01:39:01, 2024-01-11 01:41:26, 3992, 3241, 145
13221, thi_cuoiky-O112-23520689-TMKUP, 2024-01-11 01:39:06, 2024-01-11 01:41:29, 167682, 3246, 143
13222, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:39:07, 2024-01-11 01:41:30, 86350, 3247, 143
13223, thi_cuoiky-O11-23520307-YY4G2, 2024-01-11 01:39:09, 2024-01-11 01:41:35, 143593, 3249, 146
13224, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 01:39:09, 2024-01-11 01:41:31, 30738, 3249, 142
13225, thi_cuoiky-O110-23521774-X1DU3, 2024-01-11 01:39:14, 2024-01-11 01:41:39, 30659, 3254, 145
13226, thi_cuoiky-O11-23520329-OEAU3, 2024-01-11 01:39:17, 2024-01-11 01:41:49, 89979, 3257, 152
13227, thi_cuoiky-O110-23520349-0UFHA, 2024-01-11 01:39:23, 2024-01-11 01:41:53, 88273, 3263, 150
13228, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 01:39:24, 2024-01-11 01:41:56, 141781, 3264, 152
13229, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 01:39:26, 2024-01-11 01:41:56, 86953, 3266, 150
13230, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 01:39:29, 2024-01-11 01:42:02, 87096, 3269, 153
13231, thi_cuoiky-O11-23520744-EVXEC, 2024-01-11 01:39:34, 2024-01-11 01:42:06, 141579, 3274, 152
13232, thi_cuoiky-O11-20520669-H80OY, 2024-01-11 01:39:35, 2024-01-11 01:42:10, 140031, 3275, 155
13233, thi_cuoiky-O110-23520466-DOG7L, 2024-01-11 01:39:38, 2024-01-11 01:42:16, 167577, 3278, 158
13234, thi_cuoiky-O112-23521011-QNLX5, 2024-01-11 01:39:38, 2024-01-11 01:42:10, 90807, 3278, 152
13235, thi_cuoiky-O11-15520755-9TYXX, 2024-01-11 01:39:40, 2024-01-11 01:42:16, 31652, 3280, 156
13236, thi_cuoiky-O112-23520683-WOO88, 2024-01-11 01:39:42, 2024-01-11 01:42:21, 86530, 3282, 159
13237, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:39:42, 2024-01-11 01:42:20, 135990, 3282, 158
13238, thi_cuoiky-O110-23520444-TXESG, 2024-01-11 01:39:43, 2024-01-11 01:42:36, 144082, 3283, 173
13239, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:39:48, 2024-01-11 01:42:48, 82177, 3288, 180
13240, thi_cuoiky-O110-23520126-1L8DC, 2024-01-11 01:39:52, 2024-01-11 01:42:48, 186950, 3292, 176
13241, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 01:40:06, 2024-01-11 01:42:51, 160503, 3306, 165
13242, thi_cuoiky-O112-23520677-OJ2LK, 2024-01-11 01:40:22, 2024-01-11 01:42:53, 137899, 3322, 151
13243, thi_cuoiky-O110-23520867-7MSIS, 2024-01-11 01:40:25, 2024-01-11 01:43:02, 79820, 3325, 157
13244, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:40:30, 2024-01-11 01:43:17, 30513, 3330, 167
13245, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:40:31, 2024-01-11 01:43:20, 81440, 3331, 169
13246, thi_cuoiky-O112-23520320-C6FE0, 2024-01-11 01:40:37, 2024-01-11 01:43:22, 86759, 3337, 165
13247, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:40:43, 2024-01-11 01:43:25, 75668, 3343, 162
13248, thi_cuoiky-O11-23520566-8JXGX, 2024-01-11 01:40:54, 2024-01-11 01:43:30, 133039, 3354, 156
13249, thi_cuoiky-O11-23520553-6UDY8, 2024-01-11 01:40:56, 2024-01-11 01:43:46, 128427, 3356, 170
13250, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:40:56, 2024-01-11 01:43:30, 77947, 3356, 154
13251, thi_cuoiky-O112-23521159-TSXT9, 2024-01-11 01:41:00, 2024-01-11 01:43:50, 80065, 3360, 170
13252, thi_cuoiky-O11-22520234-J86PY, 2024-01-11 01:41:01, 2024-01-11 01:43:51, 80418, 3361, 170
13253, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 01:41:04, 2024-01-11 01:43:52, 2484, 3364, 168
13254, thi_cuoiky-O110-23520043-TFR1V, 2024-01-11 01:41:21, 2024-01-11 01:44:00, 28413, 3381, 159
13255, thi_cuoiky-O11-23520986-LWMF5, 2024-01-11 01:41:23, 2024-01-11 01:44:04, 126922, 3383, 161
13256, thi_cuoiky-O11-23520368-5MFQV, 2024-01-11 01:41:24, 2024-01-11 01:44:10, 127797, 3384, 166
13257, thi_cuoiky-O112-23521113-HG0Y6, 2024-01-11 01:41:38, 2024-01-11 01:44:18, 8206, 3398, 160
13258, thi_cuoiky-O112-23520064-9WRT1, 2024-01-11 01:41:42, 2024-01-11 01:44:19, 127480, 3402, 157
13259, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 01:41:43, 2024-01-11 01:44:27, 79896, 3403, 164
13260, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:41:43, 2024-01-11 01:44:19, 28733, 3403, 156
13261, thi_cuoiky-O110-23520777-BVVC4, 2024-01-11 01:41:47, 2024-01-11 01:44:29, 3447, 3407, 162
13262, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:41:48, 2024-01-11 01:44:30, 130449, 3408, 162
13263, thi_cuoiky-O110-23520303-DX1DD, 2024-01-11 01:41:57, 2024-01-11 01:44:36, 27702, 3417, 159
13264, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:41:57, 2024-01-11 01:44:31, 157107, 3417, 154
13265, thi_cuoiky-O11-23520526-3M4BH, 2024-01-11 01:41:58, 2024-01-11 01:44:38, 125971, 3418, 160
13266, thi_cuoiky-O110-23521262-BYG58, 2024-01-11 01:42:02, 2024-01-11 01:44:41, 160283, 3422, 159
13267, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:42:05, 2024-01-11 01:44:47, 122878, 3425, 162
13268, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:42:10, 2024-01-11 01:44:47, 132925, 3430, 157
13269, thi_cuoiky-O11-19521999-0BVPM, 2024-01-11 01:42:31, 2024-01-11 01:44:54, 26180, 3451, 143
13270, thi_cuoiky-O110-23521019-WZS24, 2024-01-11 01:42:40, 2024-01-11 01:44:54, 25738, 3460, 134
13271, thi_cuoiky-O110-23521472-D9FMU, 2024-01-11 01:42:41, 2024-01-11 01:45:02, 26601, 3461, 141
13272, thi_cuoiky-O11-23521123-9JEHM, 2024-01-11 01:42:47, 2024-01-11 01:45:07, 43965, 3467, 140
13273, thi_cuoiky-O11-23520873-8UZT4, 2024-01-11 01:42:50, 2024-01-11 01:45:09, 165759, 3470, 139
13274, thi_cuoiky-O110-23520657-EJIT7, 2024-01-11 01:42:55, 2024-01-11 01:45:15, 132556, 3475, 140
13275, thi_cuoiky-O112-23520088-5ZT2O, 2024-01-11 01:43:02, 2024-01-11 01:45:16, 137888, 3482, 134
13276, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:43:03, 2024-01-11 01:45:16, 4034, 3483, 133
13277, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:43:04, 2024-01-11 01:45:24, 166165, 3484, 140
13278, thi_cuoiky-O11-19520631-TK9BE, 2024-01-11 01:43:06, 2024-01-11 01:45:25, 3540, 3486, 139
13279, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 01:43:09, 2024-01-11 01:45:26, 142894, 3489, 137
13280, thi_cuoiky-O11-23520199-51GDB, 2024-01-11 01:43:16, 2024-01-11 01:45:30, 137235, 3496, 134
13281, thi_cuoiky-O110-23521543-186J0, 2024-01-11 01:43:17, 2024-01-11 01:45:35, 3617, 3497, 138
13282, thi_cuoiky-O112-23521010-4I8IW, 2024-01-11 01:43:17, 2024-01-11 01:45:35, 160742, 3497, 138
13283, thi_cuoiky-O112-23521795-21NDE, 2024-01-11 01:43:19, 2024-01-11 01:45:39, 133251, 3499, 140
13284, thi_cuoiky-O112-23520286-DWEYF, 2024-01-11 01:43:21, 2024-01-11 01:45:45, 2707, 3501, 144
13285, thi_cuoiky-O112-23521137-M1L0D, 2024-01-11 01:43:25, 2024-01-11 01:45:48, 3461, 3505, 143
13286, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:43:27, 2024-01-11 01:45:53, 3211, 3507, 146
13287, thi_cuoiky-O110-23521634-VNYCH, 2024-01-11 01:43:28, 2024-01-11 01:45:55, 138242, 3508, 147
13288, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:43:28, 2024-01-11 01:45:54, 3239, 3508, 146
13289, thi_cuoiky-O110-23520235-87BFO, 2024-01-11 01:43:30, 2024-01-11 01:45:57, 84955, 3510, 147
13290, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:43:40, 2024-01-11 01:45:58, 30075, 3520, 138
13291, thi_cuoiky-O112-23521531-V2145, 2024-01-11 01:43:49, 2024-01-11 01:45:58, 4034, 3529, 129
13292, thi_cuoiky-O110-23521792-K535K, 2024-01-11 01:44:10, 2024-01-11 01:46:03, 30392, 3550, 113
13293, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 01:44:10, 2024-01-11 01:45:59, 167796, 3550, 109
13294, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:44:15, 2024-01-11 01:46:13, 80176, 3555, 118
13295, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:44:17, 2024-01-11 01:46:24, 3973, 3557, 127
13296, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:44:19, 2024-01-11 01:46:28, 135686, 3559, 129
13297, thi_cuoiky-O110-23521189-P8TJZ, 2024-01-11 01:44:19, 2024-01-11 01:46:27, 137970, 3559, 128
13298, thi_cuoiky-O112-23521214-FUBCR, 2024-01-11 01:44:20, 2024-01-11 01:46:31, 136012, 3560, 131
13299, thi_cuoiky-O11-23520044-X70JI, 2024-01-11 01:44:21, 2024-01-11 01:46:35, 142301, 3561, 134
13300, thi_cuoiky-O112-21522648-Q4EV6, 2024-01-11 01:44:24, 2024-01-11 01:46:43, 3913, 3564, 139
13301, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:44:25, 2024-01-11 01:46:44, 82424, 3565, 139
13302, thi_cuoiky-O112-23520419-2U4QZ, 2024-01-11 01:44:28, 2024-01-11 01:46:49, 29312, 3568, 141
13303, thi_cuoiky-O11-23520530-FPVPS, 2024-01-11 01:44:29, 2024-01-11 01:46:51, 157061, 3569, 142
13304, thi_cuoiky-O112-23520189-ESBL7, 2024-01-11 01:44:54, 2024-01-11 01:47:05, 142740, 3594, 131
13305, thi_cuoiky-O11-23520172-JHZTO, 2024-01-11 01:44:57, 2024-01-11 01:47:10, 142696, 3597, 133
13306, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:45:01, 2024-01-11 01:47:18, 85737, 3601, 137
13307, thi_cuoiky-O112-23520642-CCVIE, 2024-01-11 01:45:09, 2024-01-11 01:47:26, 4600, 3609, 137
13308, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:45:15, 2024-01-11 01:47:30, 29840, 3615, 135
13309, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:45:15, 2024-01-11 01:47:28, 144933, 3615, 133
13310, thi_cuoiky-O11-23520899-ONHYB, 2024-01-11 01:45:18, 2024-01-11 01:47:34, 139968, 3618, 136
13311, thi_cuoiky-O110-23520349-0UFHA, 2024-01-11 01:45:19, 2024-01-11 01:47:36, 82431, 3619, 137
13312, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:45:29, 2024-01-11 01:47:37, 137863, 3629, 128
13313, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:45:38, 2024-01-11 01:47:49, 81495, 3638, 131
13314, thi_cuoiky-O110-23521019-WZS24, 2024-01-11 01:45:40, 2024-01-11 01:47:50, 4214, 3640, 130
13315, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:45:55, 2024-01-11 01:47:52, 141057, 3655, 117
13316, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:45:57, 2024-01-11 01:47:55, 112687, 3657, 118
13317, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:46:03, 2024-01-11 01:48:00, 30333, 3663, 117
13318, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:46:03, 2024-01-11 01:47:56, 130345, 3663, 113
13319, thi_cuoiky-O112-23521767-FPI3N, 2024-01-11 01:46:06, 2024-01-11 01:48:15, 131836, 3666, 129
13320, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 01:46:06, 2024-01-11 01:48:09, 131588, 3666, 123
13321, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:46:07, 2024-01-11 01:48:17, 130208, 3667, 130
13322, thi_cuoiky-O110-23520410-L0Y7X, 2024-01-11 01:46:13, 2024-01-11 01:48:19, 160057, 3673, 126
13323, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:46:25, 2024-01-11 01:48:50, 127493, 3685, 145
13324, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:46:25, 2024-01-11 01:48:36, 77992, 3685, 131
13325, thi_cuoiky-O112-23521515-6I6FJ, 2024-01-11 01:46:25, 2024-01-11 01:48:49, 137662, 3685, 144
13326, thi_cuoiky-O112-23520427-1HSYY, 2024-01-11 01:46:27, 2024-01-11 01:48:52, 79038, 3687, 145
13327, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:46:27, 2024-01-11 01:48:51, 136854, 3687, 144
13328, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:46:35, 2024-01-11 01:48:53, 77092, 3695, 138
13329, thi_cuoiky-O112-23520210-4KIRA, 2024-01-11 01:46:42, 2024-01-11 01:49:00, 131045, 3702, 138
13330, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:46:43, 2024-01-11 01:49:05, 140869, 3703, 142
13331, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 01:46:51, 2024-01-11 01:49:16, 140512, 3711, 145
13332, thi_cuoiky-O110-23520043-TFR1V, 2024-01-11 01:46:52, 2024-01-11 01:49:33, 28174, 3712, 161
13333, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:46:55, 2024-01-11 01:49:35, 78975, 3715, 160
13334, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:46:57, 2024-01-11 01:49:51, 75073, 3717, 174
13335, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 01:46:57, 2024-01-11 01:49:35, 76364, 3717, 158
13336, thi_cuoiky-O110-23520292-L34ZJ, 2024-01-11 01:46:59, 2024-01-11 01:49:56, 128159, 3719, 177
13337, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 01:47:04, 2024-01-11 01:49:56, 133181, 3724, 172
13338, thi_cuoiky-O112-23520461-LKS7O, 2024-01-11 01:47:09, 2024-01-11 01:49:57, 165973, 3729, 168
13339, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 01:47:12, 2024-01-11 01:49:58, 135576, 3732, 166
13340, thi_cuoiky-O112-23520030-99LHF, 2024-01-11 01:47:16, 2024-01-11 01:50:05, 139665, 3736, 169
13341, thi_cuoiky-O112-23520652-85UAD, 2024-01-11 01:47:18, 2024-01-11 01:50:07, 134956, 3738, 169
13342, thi_cuoiky-O11-20520393-Z0ZPX, 2024-01-11 01:47:20, 2024-01-11 01:50:11, 132999, 3740, 171
13343, thi_cuoiky-O112-23521445-NU5MA, 2024-01-11 01:47:29, 2024-01-11 01:50:15, 134076, 3749, 166
13344, thi_cuoiky-O11-22520419-YCAJN, 2024-01-11 01:47:36, 2024-01-11 01:50:16, 128353, 3756, 160
13345, thi_cuoiky-O110-23520917-L8C72, 2024-01-11 01:47:40, 2024-01-11 01:50:23, 74885, 3760, 163
13346, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:47:43, 2024-01-11 01:50:27, 133154, 3763, 164
13347, thi_cuoiky-O112-23520613-NRPYX, 2024-01-11 01:47:45, 2024-01-11 01:50:31, 131574, 3765, 166
13348, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:47:49, 2024-01-11 01:50:55, 43807, 3769, 186
13349, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 01:47:49, 2024-01-11 01:50:52, 165217, 3769, 183
13350, thi_cuoiky-O110-23521148-JM661, 2024-01-11 01:47:52, 2024-01-11 01:50:59, 134339, 3772, 187
13351, thi_cuoiky-O112-23520755-O0Z2E, 2024-01-11 01:47:55, 2024-01-11 01:51:00, 140143, 3775, 185
13352, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:47:58, 2024-01-11 01:51:07, 136052, 3778, 189
13353, thi_cuoiky-O11-19520631-TK9BE, 2024-01-11 01:47:59, 2024-01-11 01:51:09, 139573, 3779, 190
13354, thi_cuoiky-O110-23520243-I6XBV, 2024-01-11 01:48:16, 2024-01-11 01:51:10, 5026, 3796, 174
13355, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:48:24, 2024-01-11 01:51:13, 86534, 3804, 169
13356, thi_cuoiky-O112-23520642-CCVIE, 2024-01-11 01:48:25, 2024-01-11 01:51:32, 84093, 3805, 187
13357, thi_cuoiky-O112-23521553-QJ4WN, 2024-01-11 01:48:25, 2024-01-11 01:51:17, 147045, 3805, 172
13358, thi_cuoiky-O110-23520410-L0Y7X, 2024-01-11 01:48:40, 2024-01-11 01:51:43, 83461, 3820, 183
13359, thi_cuoiky-O110-23520159-103PN, 2024-01-11 01:48:41, 2024-01-11 01:51:43, 28503, 3821, 182
13360, thi_cuoiky-O110-23520610-QT5N7, 2024-01-11 01:48:43, 2024-01-11 01:51:45, 136511, 3823, 182
13361, thi_cuoiky-O110-23520777-BVVC4, 2024-01-11 01:48:51, 2024-01-11 01:52:05, 31468, 3831, 194
13362, thi_cuoiky-O112-23521683-ZSC2M, 2024-01-11 01:49:04, 2024-01-11 01:52:11, 83089, 3844, 187
13363, thi_cuoiky-O112-23520340-8F5DS, 2024-01-11 01:49:15, 2024-01-11 01:52:14, 149231, 3855, 179
13364, thi_cuoiky-O110-23520126-1L8DC, 2024-01-11 01:49:23, 2024-01-11 01:52:16, 196189, 3863, 173
13365, thi_cuoiky-O112-23520175-ITNF6, 2024-01-11 01:49:32, 2024-01-11 01:52:27, 136051, 3872, 175
13366, thi_cuoiky-O112-23521341-L4RKE, 2024-01-11 01:49:38, 2024-01-11 01:52:31, 137631, 3878, 173
13367, thi_cuoiky-O112-23520155-57HHB, 2024-01-11 01:49:39, 2024-01-11 01:52:31, 133493, 3879, 172
13368, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:49:39, 2024-01-11 01:52:31, 166058, 3879, 172
13369, thi_cuoiky-O11-23520307-YY4G2, 2024-01-11 01:49:43, 2024-01-11 01:52:36, 34530, 3883, 173
13370, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:49:44, 2024-01-11 01:52:38, 3810, 3884, 174
13371, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 01:49:45, 2024-01-11 01:52:41, 170199, 3885, 176
13372, thi_cuoiky-O11-22520532-FYM14, 2024-01-11 01:49:51, 2024-01-11 01:52:44, 4012, 3891, 173
13373, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:49:52, 2024-01-11 01:52:45, 134898, 3892, 173
13374, thi_cuoiky-O112-23520627-7HA0X, 2024-01-11 01:49:55, 2024-01-11 01:52:46, 29457, 3895, 171
13375, thi_cuoiky-O110-23521399-YL9JE, 2024-01-11 01:49:56, 2024-01-11 01:52:48, 80942, 3896, 172
13376, thi_cuoiky-O112-23521531-V2145, 2024-01-11 01:49:57, 2024-01-11 01:52:50, 34944, 3897, 173
13377, thi_cuoiky-O11-23520307-YY4G2, 2024-01-11 01:49:58, 2024-01-11 01:52:58, 134730, 3898, 180
13378, thi_cuoiky-O110-23520975-0X3GM, 2024-01-11 01:50:00, 2024-01-11 01:53:13, 30994, 3900, 193
13379, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:50:00, 2024-01-11 01:53:10, 135131, 3900, 190
13380, thi_cuoiky-O112-23520076-PXGUN, 2024-01-11 01:50:05, 2024-01-11 01:53:17, 8470, 3905, 192
13381, thi_cuoiky-O112-23521011-QNLX5, 2024-01-11 01:50:06, 2024-01-11 01:53:20, 150204, 3906, 194
13382, thi_cuoiky-O110-23520474-85UWG, 2024-01-11 01:50:08, 2024-01-11 01:53:21, 109713, 3908, 193
13383, thi_cuoiky-O110-23520867-7MSIS, 2024-01-11 01:50:15, 2024-01-11 01:53:24, 81073, 3915, 189
13384, thi_cuoiky-O110-23520474-85UWG, 2024-01-11 01:50:22, 2024-01-11 01:53:29, 138139, 3922, 187
13385, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:50:23, 2024-01-11 01:53:28, 136614, 3923, 185
13386, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 01:50:30, 2024-01-11 01:53:29, 86758, 3930, 179
13387, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:50:37, 2024-01-11 01:53:35, 169121, 3937, 178
13388, thi_cuoiky-O110-23520235-87BFO, 2024-01-11 01:50:45, 2024-01-11 01:53:39, 140944, 3945, 174
13389, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:50:48, 2024-01-11 01:53:44, 27931, 3948, 176
13390, thi_cuoiky-O112-19522404-9MTF4, 2024-01-11 01:50:49, 2024-01-11 01:53:51, 140858, 3949, 182
13391, thi_cuoiky-O112-23521113-HG0Y6, 2024-01-11 01:50:51, 2024-01-11 01:54:06, 7421, 3951, 195
13392, thi_cuoiky-O110-23520093-THZQJ, 2024-01-11 01:50:54, 2024-01-11 01:54:11, 3563, 3954, 197
13393, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:51:00, 2024-01-11 01:54:16, 82531, 3960, 196
13394, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:51:04, 2024-01-11 01:54:18, 165640, 3964, 194
13395, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 01:51:05, 2024-01-11 01:54:19, 141961, 3965, 194
13396, thi_cuoiky-O11-23520368-5MFQV, 2024-01-11 01:51:06, 2024-01-11 01:54:46, 138841, 3966, 220
13397, thi_cuoiky-O11-23521123-9JEHM, 2024-01-11 01:51:08, 2024-01-11 01:54:51, 47383, 3968, 223
13398, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:51:10, 2024-01-11 01:54:51, 112311, 3970, 221
13399, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:51:16, 2024-01-11 01:54:52, 87878, 3976, 216
13400, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:51:20, 2024-01-11 01:54:52, 140275, 3980, 212
13401, thi_cuoiky-O112-23521010-4I8IW, 2024-01-11 01:51:24, 2024-01-11 01:54:56, 131161, 3984, 212
13402, thi_cuoiky-O112-23521767-FPI3N, 2024-01-11 01:51:33, 2024-01-11 01:55:00, 135777, 3993, 207
13403, thi_cuoiky-O110-23521779-63O2P, 2024-01-11 01:51:34, 2024-01-11 01:55:18, 82147, 3994, 224
13404, thi_cuoiky-O11-23520878-EI3I2, 2024-01-11 01:51:35, 2024-01-11 01:55:18, 135385, 3995, 223
13405, thi_cuoiky-O112-23521484-S67FD, 2024-01-11 01:51:36, 2024-01-11 01:55:19, 137591, 3996, 223
13406, thi_cuoiky-O112-23520340-8F5DS, 2024-01-11 01:51:46, 2024-01-11 01:55:27, 85462, 4006, 221
13407, thi_cuoiky-O11-23520158-26N31, 2024-01-11 01:51:47, 2024-01-11 01:55:35, 86738, 4007, 228
13408, thi_cuoiky-O110-23521483-XN81F, 2024-01-11 01:51:49, 2024-01-11 01:55:37, 31764, 4009, 228
13409, thi_cuoiky-O112-19522404-9MTF4, 2024-01-11 01:51:56, 2024-01-11 01:55:39, 123911, 4016, 223
13410, thi_cuoiky-O11-23520514-N8ZLH, 2024-01-11 01:51:59, 2024-01-11 01:55:39, 137107, 4019, 220
13411, thi_cuoiky-O110-23520917-L8C72, 2024-01-11 01:52:05, 2024-01-11 01:55:46, 126048, 4025, 221
13412, thi_cuoiky-O112-23521220-XNYTN, 2024-01-11 01:52:08, 2024-01-11 01:55:47, 129496, 4028, 219
13413, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:52:14, 2024-01-11 01:55:53, 4299, 4034, 219
13414, thi_cuoiky-O112-23520064-9WRT1, 2024-01-11 01:52:19, 2024-01-11 01:55:58, 82324, 4039, 219
13415, thi_cuoiky-O110-23520303-DX1DD, 2024-01-11 01:52:37, 2024-01-11 01:56:04, 4258, 4057, 207
13416, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:52:40, 2024-01-11 01:56:09, 125355, 4060, 209
13417, thi_cuoiky-O112-23520862-FC8C7, 2024-01-11 01:52:45, 2024-01-11 01:56:10, 3705, 4065, 205
13418, thi_cuoiky-O11-23520856-JKUVH, 2024-01-11 01:52:50, 2024-01-11 01:56:16, 28685, 4070, 206
13419, thi_cuoiky-O112-23520210-4KIRA, 2024-01-11 01:52:52, 2024-01-11 01:56:16, 127118, 4072, 204
13420, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:52:57, 2024-01-11 01:56:20, 123392, 4077, 203
13421, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 01:53:00, 2024-01-11 01:56:29, 153386, 4080, 209
13422, thi_cuoiky-O11-22520532-FYM14, 2024-01-11 01:53:00, 2024-01-11 01:56:25, 3782, 4080, 205
13423, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:53:02, 2024-01-11 01:56:42, 118896, 4082, 220
